date,temp,wind,rainfall,humidity
20130521,31.2,17.61,44.1,47.04
20130522,25.3,8.47,20.8,40.22
20130523,20.5,7.49,37.3,50.0
20130524,26.4,11.74,29.3,43.33
20130525,24.2,11.57,12.6,36.0
20130526,35.7,15.24,47.6,46.6
20130527,37.6,16.71,36.1,40.06
20130528,37.6,17.98,55.9,49.0
20130529,23.8,16.45,44.8,50.15
20130530,26.5,16.37,20.5,37.29
20130531,34.0,6.72,0.0,27.02
20130601,25.5,9.67,0.0,31.02
20130602,36.0,8.23,0.0,26.57
20130603,15.2,12.75,13.7,41.68
20130604,18.5,7.52,46.5,57.12
20130605,35.8,16.72,18.2,33.17
20130606,24.0,2.02,0.0,32.99
20130607,25.4,11.37,59.1,58.67
20130608,34.3,11.85,49.0,49.76
20130609,12.4,18.54,55.1,60.69
20130610,28.7,2.76,34.2,47.58
20130611,37.1,9.98,20.1,35.12
20130612,22.0,8.03,24.7,44.66
20130613,16.2,8.59,6.6,38.51
20130614,22.0,13.76,0.0,31.14
20130615,28.6,0.76,0.0,31.9
20130616,37.5,0.56,15.8,35.18
20130617,18.8,2.47,12.0,41.72
20130618,39.2,9.41,36.5,41.96
20130619,28.1,13.25,30.7,43.79
20130620,17.0,13.91,0.0,33.16
20130621,33.5,10.17,21.7,37.1
20130622,14.8,6.47,0.0,36.54
20130623,10.2,14.9,18.4,45.41
20130624,32.8,3.3,59.0,57.47
20130625,37.8,14.75,38.1,42.1
20130626,12.9,6.5,37.3,54.93
20130627,27.2,19.42,53.6,53.29
20130628,28.3,13.39,2.9,30.21
20130629,22.0,14.35,36.3,49.16
20130630,28.5,7.19,0.0,29.82
20130701,29.0,6.95,0.0,30.76
20130702,24.5,3.21,9.1,37.64
20130703,33.5,1.55,34.5,46.96
20130704,34.4,7.62,0.0,28.74
20130705,14.1,6.07,0.0,37.69
20130706,16.8,16.92,29.3,47.84
20130707,28.8,3.76,28.5,44.87
20130708,37.2,12.89,50.9,50.27
20130709,26.0,18.89,0.0,29.87
20130710,25.6,15.13,11.3,36.15
20130711,10.3,0.74,53.7,66.82
20130712,39.6,12.48,43.1,45.75
20130713,27.8,7.38,27.1,43.81
20130714,29.1,6.49,0.0,30.48
20130715,29.0,1.81,0.0,32.16
20130716,24.3,16.51,45.9,52.59
20130717,27.5,2.88,0.0,32.05
20130718,17.8,7.15,0.0,35.62
20130719,34.6,149.5,20.4,36.48
20130720,12.0,0.39,29.4,54.54
20130721,16.3,13.38,24.1,46.79
20130722,22.9,5.74,19.9,43.71
20130723,358.0,3.16,1.8,29.93
20130724,35.9,16.43,29.9,40.1
20130725,34.3,18.56,0.0,25.62
20130726,20.7,15.41,56.6,59.44
20130727,11.5,9.72,38.0,56.79
20130728,14.8,1.49,21.8,49.21
20130729,35.1,5.29,48.2,51.3
20130730,19.6,12.14,0.4,34.38
20130731,36.1,12.26,8.7,30.43
20130801,26.4,176.4,1.3,30.91
20130802,29.0,0.27,7.1,36.95
20130803,33.0,18.21,18.8,36.33
20130804,18.3,10.21,52.2,61.01
20130805,28.4,17.57,0.0,30.0
20130806,39.9,1.76,0.0,28.38
20130807,11.4,3.98,9.3,45.33
20130808,24.4,2.98,29.2,49.15
20130809,36.8,9.78,3.0,29.52
20130810,27.7,16.94,0.0,29.64
20130811,31.3,10.45,9.4,34.58
20130812,25.7,11.73,0.0,32.27
20130813,26.6,18.4,59.1,58.98
20130814,36.1,15.21,24.6,38.33
20130815,20.4,6.16,0.0,36.27
20130816,27.6,11.94,54.0,57.0
20130817,14.8,13.91,22.1,47.06
20130818,22.0,14.23,3.0,34.59
20130819,24.4,19.94,34.7,47.67
20130820,14.6,10.68,35.6,54.58
20130821,31.5,8.88,0.0,30.46
20130822,27.3,2.61,51.6,58.42
20130823,35.5,16.54,44.0,47.48
20130824,17.8,17.05,0.0,34.56
20130825,32.9,14.23,0.0,28.5
20130826,26.7,19.96,34.4,46.71
20130827,26.4,9.8,32.6,48.2
20130828,11.5,14.54,30.9,52.99
20130829,23.2,5.32,22.3,46.0
20130830,25.3,10.53,39.0,34.71
20130831,32.5,18.07,46.3,49.89
20130901,25.2,1.95,25.2,47.98
20130902,28.8,17.84,0.0,30.31
20130903,23.8,9.18,19.4,44.07
20130904,26.8,12.03,34.2,49.36
20130905,25.4,15.65,0.0,31.99
20130906,34.1,5.98,0.0,31.03
20130907,37.7,18.87,52.7,51.56
20130908,24.4,36.0,17.0,43.91
20130909,38.2,17.15,35.1,43.27
20130910,25.4,18.28,4.0,33.32
20130911,36.9,19.64,22.0,36.52
20130912,341.0,12.65,0.0,28.82
20130913,19.3,6.3,53.5,62.98
20130914,38.8,16.94,13.0,32.35
20130915,25.4,12.59,33.2,49.38
20130916,15.7,7.49,17.8,47.13
20130917,32.5,12.78,0.0,29.56
20130918,28.8,9.4,0.0,32.66
20130919,31.3,19.47,29.6,42.75
20130920,19.2,13.65,0.0,35.36
20130921,26.5,12.97,19.9,42.04
20130922,13.0,14.61,12.8,44.89
20130923,22.4,1.08,20.3,47.16
20130924,20.7,12.64,0.0,34.94
20130925,12.1,1.97,0.0,41.65
20130926,24.6,16.04,21.8,43.19
20130927,18.8,3.34,55.8,65.55
20130928,11.8,13.37,40.7,58.36
20130929,146.0,2.85,0.0,40.54
20130930,298.0,5.08,0.0,32.57
20131001,12.0,6.74,31.3,56.71
20131002,37.3,8.49,7.4,33.59
20131003,34.3,15.78,23.2,40.87
20131004,39.4,18.25,0.0,26.33
20131005,187.0,19.8,0.0,35.61
20131006,17.6,8.27,21.6,49.01
20131007,24.5,15.9,0.0,34.28
20131008,26.2,9.14,0.0,34.47
20131009,17.1,5.29,0.0,39.41
20131010,36.7,1.2,0.0,31.94
20131011,13.0,11.7,0.0,40.05
20131012,26.1,15.07,0.0,33.24
20131013,33.7,0.37,0.0,33.06
20131014,24.4,19.66,0.0,32.8
20131015,32.4,3.07,0.0,33.42
20131016,10.8,8.1,0.0,42.0
20131017,11.4,4.24,0.0,42.33
20131018,17.3,19.49,0.0,35.74
20131019,17.1,15.53,0.0,37.06
20131020,26.5,4.53,39.7,54.38
20131021,12.2,9.0,0.0,41.15
20131022,22.5,12.93,0.0,35.46
20131023,10.4,2.0,0.0,43.5
20131024,22.0,3.14,59.5,66.22
20131025,19.0,15.15,0.0,36.83
20131026,15.6,17.84,0.0,37.09
20131027,36.3,5.62,0.0,31.0
20131028,21.5,2.04,0.0,38.59
20131029,25.7,19.45,0.0,32.43
20131030,10.4,19.79,0.0,39.3
20131031,12.6,13.25,0.0,39.76
20131101,33.9,13.86,0.0,31.45
20131102,37.3,16.96,24.8,41.13
20131103,36.7,9.74,0.0,30.87
20131104,15.9,14.18,0.0,39.41
20131105,27.3,13.09,0.0,34.4
20131106,29.7,5.46,0.0,35.33
20131107,11.0,10.21,0.0,42.35
20131108,23.8,4.99,20.2,47.75
20131109,20.8,1.56,0.0,39.53
20131110,39.1,18.46,49.8,51.44
20131111,34.0,4.27,0.0,32.82
20131112,17.2,14.03,0.0,38.09
20131113,33.6,0.75,38.1,52.44
20131114,38.7,19.9,0.0,27.45
20131115,21.7,13.58,58.1,64.18
20131116,10.0,6.72,7.2,47.29
20131117,26.2,18.74,0.0,33.51
20131118,20.4,18.89,0.0,36.34
20131119,13.6,9.4,0.0,41.58
20131120,28.2,11.63,8.6,38.53
20131121,21.3,5.72,0.0,38.73
20131122,17.1,14.37,55.5,65.59
20131123,36.0,4.57,0.0,32.05
20131124,35.7,10.18,0.0,30.76
20131125,11.3,11.83,0.0,42.02
20131126,18.0,13.67,6.6,41.25
20131127,24.1,16.14,0.0,35.36
20131128,26.5,18.96,0.0,33.59
20131129,28.5,5.08,25.8,48.22
20131130,14.0,13.81,40.4,59.1
20131201,358.0,3.17,0.0,33.47
20131202,40.0,19.29,0.0,28.4
20131203,17.0,8.7,0.0,40.41
20131204,38.4,8.99,17.4,39.89
20131205,34.2,6.99,0.0,33.95
20131206,25.5,3.35,0.0,38.55
20131207,31.5,9.03,0.0,34.22
20131208,11.5,19.22,8.6,45.41
20131209,19.8,2.87,53.6,66.85
20131210,15.4,1.17,16.1,51.23
20131211,25.3,18.8,0.0,34.59
20131212,37.7,12.42,29.1,44.81
20131213,33.1,15.37,0.0,31.88
20131214,12.9,0.87,0.0,44.69
20131215,28.7,9.76,0.0,34.91
20131216,26.9,11.47,0.0,35.42
20131217,32.9,13.05,5.7,35.53
20131218,26.7,15.59,0.0,34.85
20131219,37.2,5.31,0.0,32.81
20131220,17.0,5.94,0.0,41.04
20131221,25.1,6.51,0.0,37.57
20131222,18.2,14.06,14.4,46.3
20131223,18.1,9.8,0.0,39.76
20131224,26.7,17.98,0.0,34.38
20131225,29.2,16.94,55.0,60.31
20131226,23.0,3.35,0.0,38.9
20131227,35.3,5.99,0.0,33.42
20131228,19.4,1.07,0.0,41.95
20131229,35.7,10.59,0.0,31.6
20131230,23.5,2.19,0.0,39.57
20131231,22.3,3.8,0.0,39.83
20140101,28.1,19.34,0.0,22.23
20140102,19.9,0.81,30.8,45.24
20140103,12.2,13.71,0.0,30.79
20140104,22.0,18.24,0.0,25.24
20140105,18.4,12.31,21.5,38.9
20140106,24.3,12.24,32.5,41.04
20140107,39.8,15.65,0.0,17.78
20140108,17.9,17.72,1.4,28.13
20140109,24.4,11.04,0.0,25.91
20140110,34.4,0.17,0.0,24.21
20140111,28.7,19.37,0.0,22.36
20140112,34.5,9.82,0.0,21.64
20140113,25.6,15.65,0.0,24.19
20140114,38.9,0.69,0.0,21.6
20140115,14.9,13.84,0.0,29.77
20140116,15.0,19.68,0.0,27.93
20140117,17.5,19.16,12.8,33.3
20140118,25.6,0.39,0.0,28.27
20140119,36.8,0.57,0.0,23.18
20140120,37.1,15.16,0.0,19.77
20140121,16.1,2.7,0.0,31.86
20140122,16.8,5.11,0.0,31.17
20140123,31.0,0.68,0.0,25.01
20140124,30.0,17.62,0.0,21.45
20140125,15.0,4.07,0.0,32.04
20140126,29.4,7.46,24.9,36.56
20140127,10.9,14.57,0.0,31.71
20140128,32.9,1.53,0.0,23.84
20140129,30.3,11.71,0.0,23.0
20140130,17.5,0.67,0.0,31.07
20140131,31.3,16.6,0.0,21.49
20140201,22.3,19.89,0.0,25.94
20140202,26.5,1.27,0.0,28.37
20140203,19.4,8.7,47.1,52.49
20140204,15.0,8.76,0.0,31.82
20140205,35.9,19.99,0.0,19.38
20140206,12.4,0.77,0.0,34.37
20140207,39.6,18.71,0.0,17.99
20140208,24.1,2.71,0.0,29.22
20140209,18.8,13.48,0.0,29.19
20140210,17.2,13.26,32.3,45.47
20140211,35.6,14.89,0.0,21.2
20140212,15.9,1.03,18.4,41.97
20140213,14.9,17.73,0.0,29.32
20140214,30.8,8.11,0.0,25.02
20140215,34.5,10.57,40.3,41.49
20140216,23.8,2.33,0.0,29.58
20140217,14.6,10.22,24.3,43.32
20140218,26.9,1.06,38.8,46.78
20140219,25.0,12.52,5.2,28.79
20140220,25.6,1.15,0.0,28.25
20140221,33.5,10.19,19.4,32.17
20140222,31.6,18.43,0.0,21.82
20140223,18.4,12.49,0.0,29.58
20140224,29.2,1.07,43.6,48.24
20140225,13.7,6.76,14.1,40.05
20140226,23.1,8.99,0.0,28.29
20140227,26.0,10.92,0.0,25.93
20140228,33.0,2.67,0.0,24.71
20140301,28.5,10.54,0.0,25.77
20140302,38.6,15.95,0.0,20.92
20140303,29.4,0.72,0.0,28.55
20140304,12.4,6.87,0.0,34.16
20140305,38.1,17.93,0.0,19.82
20140306,25.6,18.92,0.0,25.3
20140307,12.9,17.86,25.3,44.17
20140308,15.2,2.91,0.0,34.17
20140309,29.5,12.73,0.0,25.78
20140310,16.9,3.84,0.0,33.4
20140311,10.9,16.52,0.0,33.2
20140312,17.9,8.28,0.0,31.32
20140313,35.9,16.99,0.0,21.04
20140314,26.3,7.38,0.0,28.25
20140315,20.2,0.29,0.0,31.9
20140316,11.2,5.85,0.0,35.06
20140317,17.7,13.51,56.8,57.38
20140318,22.9,16.22,0.0,27.62
20140319,12.4,19.39,0.0,31.65
20140320,21.5,0.95,12.5,37.42
20140321,34.7,9.66,8.7,28.01
20140322,285.0,6.09,0.0,27.0
20140323,19.9,4.55,0.0,31.05
20140324,21.1,19.01,0.0,27.6
20140325,22.7,14.79,0.0,27.56
20140326,24.8,2.16,0.0,29.4
20140327,12.3,6.6,0.0,34.61
20140328,32.1,1.05,0.0,27.0
20140329,13.8,18.44,0.0,31.13
20140330,33.0,16.68,0.0,22.7
20140331,12.8,1.67,0.0,34.91
20140401,16.4,15.58,34.1,47.94
20140402,10.8,14.52,28.5,48.34
20140403,39.5,13.83,58.7,49.36
20140404,27.5,18.97,31.3,40.96
20140405,17.8,9.47,27.5,45.63
20140406,21.9,12.42,0.0,29.5
20140407,11.2,17.86,3.2,35.11
20140408,14.9,0.71,45.1,57.3
20140409,32.3,2.87,25.7,39.68
20140410,36.3,16.07,30.8,37.01
20140411,27.4,5.01,0.0,29.08
20140412,13.1,7.07,0.0,34.54
20140413,13.9,16.9,19.7,42.21
20140414,27.8,3.2,39.0,48.36
20140415,39.4,16.81,32.3,36.26
20140416,36.1,11.65,0.0,23.84
20140417,35.5,6.05,40.7,44.35
20140418,14.4,179.60000000000002,28.5,45.14
20140419,14.9,2.36,27.6,48.63
20140420,22.0,11.03,21.8,40.7
20140421,13.1,17.38,0.0,32.83
20140422,11.7,9.51,41.1,54.82
20140423,12.3,7.22,30.0,49.88
20140424,10.6,2.54,38.3,55.61
20140425,16.8,0.4,0.0,34.98
20140426,26.7,16.44,17.0,34.6
20140427,14.9,13.73,0.0,33.12
20140428,31.1,3.38,14.6,34.54
20140429,40.0,3.27,23.8,35.37
20140430,17.7,7.56,0.0,32.87
20140501,14.9,0.92,38.4,54.57
20140502,26.7,1.25,14.6,37.97
20140503,28.8,1.31,2.5,31.89
20140504,30.2,13.82,0.0,26.54
20140505,33.2,8.32,49.0,49.72
20140506,17.7,6.19,0.0,34.48
20140507,32.4,6.07,30.8,41.91
20140508,21.6,14.19,53.5,56.09
20140509,39.7,0.66,10.7,30.32
20140510,31.2,6.11,17.4,36.62
20140511,10.2,9.69,0.0,36.62
20140512,21.0,10.39,0.0,31.41
20140513,16.3,5.35,26.3,47.12
20140514,14.4,10.46,0.0,35.07
20140515,31.5,12.79,0.0,26.6
20140516,34.8,7.78,0.0,26.05
20140517,10.5,12.87,1.7,36.93
20140518,12.1,9.27,31.5,51.4
20140519,25.1,5.2,0.0,31.0
20140520,26.9,7.32,54.6,55.85
20140521,30.6,18.86,0.0,25.77
20140522,21.0,0.3,57.3,61.93
20140523,37.9,13.68,29.3,37.47
20140524,13.8,18.2,0.0,33.18
20140525,39.9,6.98,3.7,26.2
20140526,10.7,1.6,32.8,54.3
20140527,36.5,17.46,21.2,33.34
20140528,25.0,17.92,0.0,28.0
20140529,32.5,4.59,26.3,40.83
20140530,26.8,2.12,40.1,50.06
20140531,20.1,13.65,34.1,47.66
20140601,33.6,11.22,56.5,53.58
20140602,38.2,17.2,0.0,23.79
20140603,20.6,3.59,0.0,34.18
20140604,40.0,0.3,57.7,54.27
20140605,24.7,18.58,35.8,46.59
20140606,39.6,0.9,1.3,26.74
20140607,10.5,17.88,34.2,52.36
20140608,37.8,6.45,27.1,38.54
20140609,30.0,8.36,1.7,29.82
20140610,18.2,12.89,44.4,54.34
20140611,10.4,1.57,0.0,39.42
20140612,20.9,4.51,0.0,34.09
20140613,26.3,1.12,0.0,32.55
20140614,23.9,9.46,34.9,48.26
20140615,38.5,19.31,12.9,28.61
20140616,19.8,2.94,17.2,43.09
20140617,36.8,7.61,52.3,51.52
20140618,14.4,7.72,28.0,49.8
20140619,19.8,7.19,32.7,49.71
20140620,20.5,19.84,22.1,41.39
20140621,13.0,5.76,11.4,43.29
20140622,25.1,8.52,0.0,31.34
20140623,32.7,15.17,20.0,35.55
20140624,15.7,4.2,32.9,52.28
20140625,31.9,19.5,5.2,28.0
20140626,12.3,16.54,0.0,35.29
20140627,10.5,14.11,0.0,36.5
20140628,31.2,6.63,56.6,55.85
20140629,19.7,15.78,31.2,46.93
20140630,25.3,5.33,38.1,50.29
20140701,32.1,11.42,17.8,37.04
20140702,22.6,11.35,57.8,60.12
20140703,27.0,15.11,40.5,49.09
20140704,23.9,6.59,2.4,34.04
20140705,35.5,4.71,0.0,28.23
20140706,28.5,17.05,0.0,29.23
20140707,36.8,16.62,35.0,41.87
20140708,37.1,15.65,48.3,48.24
20140709,39.5,3.69,33.2,43.0
20140710,27.7,16.34,53.8,55.14
20140711,26.2,2.92,0.0,32.97
20140712,11.8,4.17,39.1,57.85
20140713,33.6,11.0,8.9,31.88
20140714,29.7,6.86,41.3,50.8
20140715,32.3,1.9,41.9,50.63
20140716,31.1,8.08,0.0,29.41
20140717,25.2,7.64,23.2,43.2
20140718,12.1,8.98,41.8,58.13
20140719,39.2,13.39,34.5,41.37
20140720,35.6,0.44,0.0,29.56
20140721,20.8,5.89,0.0,34.76
20140722,14.4,19.92,41.5,54.03
20140723,34.0,13.56,16.5,34.63
20140724,31.7,18.43,25.4,39.2
20140725,19.0,11.69,10.8,39.61
20140726,16.3,12.62,6.7,38.33
20140727,36.9,1.85,13.8,35.09
20140728,28.8,13.02,23.0,40.41
20140729,33.2,8.77,17.9,37.28
20140730,24.9,1.31,37.0,51.3
20140731,16.4,14.09,31.0,49.93
20140801,17.2,9.7,16.0,44.34
20140802,19.3,6.29,0.0,36.18
20140803,21.0,8.62,8.9,39.62
20140804,19.8,14.97,15.2,41.33
20140805,36.8,17.27,23.5,37.13
20140806,13.8,7.44,0.0,38.36
20140807,36.5,15.71,42.0,47.01
20140808,23.1,4.5,16.6,42.92
20140809,35.5,19.14,4.7,28.37
20140810,17.6,3.26,27.0,50.54
20140811,11.7,10.51,18.7,47.48
20140812,20.9,8.71,33.7,51.47
20140813,16.3,1.41,12.2,44.67
20140814,34.9,9.43,12.1,33.97
20140815,11.0,2.28,47.4,63.97
20140816,336.0,0.59,34.7,48.19
20140817,35.1,5.85,43.5,50.36
20140818,11.0,15.35,17.6,46.9
20140819,31.9,7.96,35.9,47.89
20140820,15.6,4.19,4.1,40.15
20140821,28.2,2.51,0.0,33.72
20140822,26.5,18.27,31.9,45.43
20140823,38.0,0.1,2.6,30.84
20140824,18.3,12.15,27.0,48.21
20140825,25.0,8.02,9.8,37.83
20140826,28.4,11.85,16.8,38.87
20140827,17.2,7.52,26.2,49.57
20140828,21.6,2.17,58.4,64.55
20140829,25.0,13.61,24.1,43.96
20140830,35.8,0.76,56.3,57.02
20140831,37.3,6.51,17.7,36.77
20140901,31.7,16.13,0.0,29.92
20140902,15.0,19.0,0.0,36.56
20140903,26.8,6.31,50.4,58.0
20140904,10.8,4.45,25.0,53.3
20140905,38.8,0.52,11.6,35.67
20140906,18.4,14.95,58.4,64.12
20140907,25.6,16.29,56.7,59.2
20140908,19.7,7.79,36.2,54.29
20140909,24.2,14.03,3.2,35.06
20140910,27.4,0.74,1.7,35.39
20140911,37.7,1.74,0.0,29.73
20140912,12.9,11.07,0.0,39.27
20140913,21.4,3.7,0.0,36.6
20140914,15.0,3.26,13.9,46.47
20140915,15.3,11.5,0.0,37.56
20140916,30.4,10.02,28.2,45.31
20140917,13.8,1.85,36.8,58.25
20140918,15.7,12.07,56.0,64.95
20140919,14.6,3.31,9.8,44.55
20140920,25.8,1.77,36.0,53.04
20140921,24.5,9.71,40.7,53.78
20140922,18.8,15.09,30.8,49.98
20140923,39.2,6.94,46.1,50.81
20140924,26.5,9.31,13.3,39.65
20140925,22.6,17.31,0.0,33.42
20140926,14.6,19.86,31.2,50.86
20140927,29.2,0.46,0.0,34.21
20140928,180.0,2.63,0.0,39.04
20140929,15.0,2.33,0.0,40.69
20140930,29.7,9.02,32.9,47.58
20141001,20.1,8.92,0.0,36.96
20141002,17.9,17.34,31.8,52.2
20141003,17.3,11.6,0.0,37.58
20141004,26.8,17.61,0.0,32.21
20141005,33.8,15.66,0.0,29.64
20141006,37.1,8.26,27.7,43.07
20141007,31.4,12.28,0.0,31.81
20141008,31.1,0.77,0.0,33.91
20141009,32.9,7.08,0.0,31.97
20141010,230.0,9.1,0.0,35.81
20141011,28.2,19.29,0.0,31.76
20141012,25.6,6.94,0.0,35.28
20141013,34.9,5.38,0.0,31.82
20141014,18.9,6.22,0.0,38.49
20141015,15.8,2.82,0.0,41.2
20141016,28.1,16.98,0.0,32.13
20141017,38.8,110.7,26.2,40.9
20141018,17.5,18.81,0.0,36.4
20141019,17.1,6.75,0.0,38.96
20141020,33.6,19.74,0.0,29.2
20141021,22.9,2.18,0.0,37.64
20141022,37.9,16.49,0.0,28.07
20141023,21.7,4.0,0.0,37.35
20141024,10.5,14.86,52.9,66.07
20141025,13.8,2.13,0.0,41.42
20141026,20.2,5.05,0.0,37.83
20141027,30.1,18.94,0.0,30.27
20141028,18.9,15.55,1.6,37.07
20141029,28.0,5.58,0.0,34.77
20141030,23.6,13.09,0.0,35.23
20141031,21.2,17.18,43.9,56.12
20141101,30.4,3.57,0.0,35.11
20141102,19.4,3.56,0.0,40.29
20141103,33.6,15.61,5.3,32.98
20141104,35.4,7.71,53.9,58.06
20141105,34.6,14.16,0.0,31.13
20141106,25.4,10.73,0.0,35.24
20141107,26.6,2.89,0.0,37.02
20141108,34.1,14.58,0.0,30.95
20141109,12.0,13.82,50.2,64.76
20141110,23.9,2.73,0.0,38.03
20141111,19.5,12.07,0.0,38.36
20141112,24.8,18.1,45.2,55.76
20141113,16.4,4.42,0.0,41.41
20141114,31.8,16.96,0.0,31.19
20141115,28.9,19.87,6.9,35.38
20141116,24.6,9.47,0.0,35.82
20141117,23.5,3.94,53.5,63.25
20141118,16.6,1.54,0.0,41.79
20141119,38.4,3.79,0.0,31.36
20141120,20.5,9.98,0.0,38.09
20141121,16.4,10.98,0.0,39.84
20141122,12.8,5.13,0.0,42.32
20141123,23.2,11.2,14.7,43.13
20141124,18.1,0.79,0.0,40.96
20141125,33.6,12.35,0.0,31.57
20141126,25.4,0.37,0.0,37.85
20141127,30.1,15.98,0.0,32.1
20141128,37.7,7.84,0.0,30.27
20141129,10.7,7.85,0.0,42.82
20141130,18.3,8.47,0.0,39.14
20141201,20.1,13.08,0.0,38.29
20141202,19.4,12.55,15.0,46.36
20141203,14.2,17.34,27.5,53.63
20141204,17.0,8.54,11.3,46.17
20141205,39.8,11.79,0.0,29.78
20141206,32.3,9.69,0.0,33.99
20141207,32.9,5.11,0.0,34.82
20141208,38.7,1.84,0.0,32.91
20141209,36.5,17.92,0.0,30.26
20141210,15.7,14.99,51.2,64.94
20141211,26.7,10.21,0.0,36.1
20141212,28.1,18.14,0.0,33.64
20141213,36.3,12.64,0.0,31.05
20141214,15.1,18.49,0.0,39.58
20141215,23.3,2.59,11.1,45.02
20141216,21.3,18.84,16.4,44.89
20141217,25.9,19.74,0.0,34.66
20141218,349.0,3.0,45.4,56.02
20141219,26.9,1.6,0.0,37.61
20141220,22.0,12.54,33.3,53.65
20141221,29.7,2.48,0.0,36.59
20141222,36.5,8.56,0.0,32.55
20141223,22.0,15.35,0.0,37.41
20141224,26.1,12.78,0.0,36.04
20141225,16.7,0.71,7.9,46.37
20141226,38.4,15.68,0.0,30.08
20141227,26.3,11.93,31.6,50.86
20141228,15.0,11.26,0.0,40.9
20141229,30.3,3.91,0.0,36.47
20141230,22.7,3.13,0.0,39.57
20141231,26.5,12.76,23.4,47.18
20150101,16.8,12.19,17.3,37.55
20150102,32.0,18.61,0.0,20.8
20150103,27.7,16.67,38.3,41.3
20150104,40.0,9.8,54.0,46.85
20150105,11.9,19.49,0.0,29.6
20150106,18.4,18.29,0.0,27.34
20150107,10.2,2.84,55.8,61.21
20150108,25.8,16.21,0.0,24.37
20150109,22.8,12.49,59.7,54.92
20150110,28.1,19.67,0.0,22.28
20150111,21.5,2.92,0.0,29.54
20150112,25.1,19.84,0.0,23.75
20150113,36.8,19.59,0.0,18.4
20150114,15.3,0.24,0.0,32.47
20150115,25.0,13.67,0.0,24.79
20150116,37.4,14.84,18.3,27.66
20150117,13.2,4.01,33.6,48.93
20150118,29.0,15.2,44.3,43.95
20150119,29.3,18.11,0.0,21.77
20150120,13.3,4.02,0.0,32.41
20150121,26.9,3.77,0.0,26.57
20150122,17.8,1.09,0.0,31.16
20150123,11.4,2.24,0.0,34.04
20150124,25.9,4.42,0.0,26.81
20150125,23.5,6.55,0.0,27.59
20150126,32.9,15.35,37.0,38.81
20150127,16.4,12.64,0.0,28.97
20150128,19.8,15.11,20.3,37.3
20150129,20.3,4.5,0.0,29.29
20150130,18.0,3.83,0.0,30.74
20150131,19.0,5.51,5.6,32.28
20150201,38.8,4.87,0.0,21.52
20150202,33.6,3.64,16.3,32.21
20150203,24.9,14.91,17.0,33.65
20150204,19.8,2.74,31.8,46.58
20150205,32.5,10.05,50.7,48.36
20150206,36.5,15.28,0.0,20.6
20150207,39.6,9.79,17.7,29.26
20150208,12.3,3.36,0.0,34.65
20150209,23.4,10.64,0.0,27.05
20150210,12.7,13.11,58.5,59.92
20150211,16.8,16.3,3.5,30.59
20150212,15.9,2.12,0.0,32.47
20150213,18.5,8.63,0.0,30.24
20150214,23.0,3.14,0.0,29.62
20150215,35.2,4.35,0.0,24.12
20150216,19.3,18.99,0.0,27.73
20150217,37.7,3.31,0.0,22.48
20150218,33.3,17.27,0.0,21.22
20150219,30.9,19.11,0.0,22.04
20150220,29.8,0.98,0.0,27.05
20150221,34.8,4.88,0.0,23.91
20150222,319.0,7.98,0.0,24.67
20150223,20.4,4.74,13.1,36.3
20150224,25.2,12.38,0.0,25.82
20150225,39.0,10.97,0.0,20.59
20150226,14.1,1.04,0.0,33.8
20150227,24.2,12.22,0.0,27.19
20150228,27.9,1.96,0.0,26.99
20150301,17.3,4.39,0.0,33.15
20150302,25.1,17.68,41.9,46.49
20150303,31.1,10.37,0.0,25.19
20150304,37.8,15.0,0.0,21.09
20150305,29.7,3.32,0.0,26.88
20150306,19.3,7.29,15.8,38.62
20150307,11.1,17.23,31.3,47.59
20150308,24.3,2.23,0.0,30.28
20150309,18.0,17.15,53.5,55.11
20150310,31.7,8.12,0.0,25.68
20150311,32.1,13.41,0.0,23.57
20150312,38.6,3.81,0.0,23.12
20150313,27.5,18.75,0.0,24.96
20150314,31.5,15.74,0.0,23.9
20150315,36.4,0.72,0.0,24.98
20150316,13.8,19.86,0.0,31.15
20150317,34.5,1.4,0.0,25.57
20150318,30.4,14.1,0.0,24.32
20150319,12.1,17.33,27.2,45.11
20150320,25.0,17.63,0.0,26.68
20150321,37.0,2.51,11.7,30.14
20150322,17.7,4.77,0.0,32.83
20150323,24.1,5.65,0.0,29.33
20150324,30.9,10.16,0.0,25.33
20150325,28.1,1.59,27.9,42.12
20150326,34.6,0.76,21.4,36.2
20150327,32.6,1.51,0.0,26.2
20150328,26.8,5.22,0.0,28.28
20150329,25.8,16.42,0.0,26.28
20150330,25.0,11.93,0.0,27.38
20150331,17.2,1.93,42.9,53.86
20150401,20.6,2.13,3.9,34.19
20150402,14.1,15.11,12.0,38.82
20150403,26.0,17.05,46.4,49.37
20150404,286.0,12.29,46.7,49.31
20150405,18.4,3.95,0.0,32.92
20150406,13.4,16.15,9.0,36.88
20150407,11.1,5.71,29.6,50.36
20150408,36.7,4.12,1.5,25.61
20150409,33.3,5.85,35.8,42.98
20150410,20.1,0.69,32.7,49.26
20150411,35.1,7.98,23.8,36.38
20150412,10.1,3.68,57.2,64.14
20150413,12.1,14.11,21.6,44.42
20150414,30.9,19.57,14.9,30.99
20150415,25.8,6.6,42.6,49.95
20150416,30.3,7.86,59.4,55.98
20150417,10.7,10.13,0.0,35.18
20150418,34.9,1.34,51.1,50.91
